properties{
  x = 0,
  y = 0,
  width = 720,
  height = 704,
  min_layer = 0,
  max_layer = 2,
  tileset = "dungeon/tileset_donjon_2",
}

tile{
  layer = 0,
  x = 496,
  y = 16,
  width = 208,
  height = 176,
  pattern = "26",
}

tile{
  layer = 0,
  x = 16,
  y = 192,
  width = 688,
  height = 496,
  pattern = "26",
}

tile{
  layer = 0,
  x = 608,
  y = 176,
  width = 96,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 0,
  y = 192,
  width = 16,
  height = 160,
  pattern = "19",
}

tile{
  layer = 0,
  x = 16,
  y = 176,
  width = 80,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 592,
  y = 192,
  width = 16,
  height = 144,
  pattern = "1",
}

tile{
  layer = 0,
  x = 112,
  y = 256,
  width = 592,
  height = 16,
  pattern = "1",
}

tile{
  layer = 0,
  x = 256,
  y = 512,
  width = 96,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 368,
  y = 512,
  width = 96,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 496,
  y = 528,
  width = 208,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 464,
  y = 544,
  width = 16,
  height = 64,
  pattern = "19",
}

tile{
  layer = 0,
  x = 480,
  y = 544,
  width = 16,
  height = 64,
  pattern = "20",
}

tile{
  layer = 0,
  x = 240,
  y = 544,
  width = 16,
  height = 64,
  pattern = "20",
}

tile{
  layer = 0,
  x = 224,
  y = 544,
  width = 16,
  height = 64,
  pattern = "19",
}

tile{
  layer = 0,
  x = 464,
  y = 528,
  width = 16,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 464,
  y = 624,
  width = 16,
  height = 64,
  pattern = "19",
}

tile{
  layer = 0,
  x = 464,
  y = 688,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 256,
  y = 688,
  width = 208,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 240,
  y = 688,
  width = 16,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 240,
  y = 624,
  width = 16,
  height = 64,
  pattern = "20",
}

tile{
  layer = 0,
  x = 368,
  y = 528,
  width = 96,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 240,
  y = 528,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 400,
  y = 528,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 352,
  y = 680,
  width = 16,
  height = 24,
  pattern = "23",
}

tile{
  layer = 0,
  x = 256,
  y = 528,
  width = 96,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 304,
  y = 528,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 224,
  y = 528,
  width = 16,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 224,
  y = 624,
  width = 16,
  height = 64,
  pattern = "19",
}

tile{
  layer = 0,
  x = 224,
  y = 688,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 16,
  y = 688,
  width = 208,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 0,
  y = 688,
  width = 16,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 0,
  y = 544,
  width = 16,
  height = 144,
  pattern = "20",
}

tile{
  layer = 0,
  x = 0,
  y = 528,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 160,
  y = 528,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 16,
  y = 528,
  width = 208,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 64,
  y = 528,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 704,
  y = 528,
  width = 16,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 704,
  y = 544,
  width = 16,
  height = 144,
  pattern = "19",
}

tile{
  layer = 0,
  x = 704,
  y = 688,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 496,
  y = 688,
  width = 208,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 480,
  y = 688,
  width = 16,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 480,
  y = 624,
  width = 16,
  height = 64,
  pattern = "20",
}

tile{
  layer = 0,
  x = 480,
  y = 528,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 640,
  y = 528,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 544,
  y = 528,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 160,
  y = 528,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 16,
  y = 512,
  width = 208,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 496,
  y = 512,
  width = 208,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 704,
  y = 352,
  width = 16,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 704,
  y = 368,
  width = 16,
  height = 144,
  pattern = "19",
}

tile{
  layer = 0,
  x = 704,
  y = 512,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 480,
  y = 512,
  width = 16,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 480,
  y = 448,
  width = 16,
  height = 64,
  pattern = "20",
}

tile{
  layer = 0,
  x = 496,
  y = 352,
  width = 208,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 480,
  y = 352,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 464,
  y = 352,
  width = 16,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 464,
  y = 448,
  width = 16,
  height = 64,
  pattern = "19",
}

tile{
  layer = 0,
  x = 464,
  y = 512,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 240,
  y = 512,
  width = 16,
  height = 16,
  pattern = "12",
}

tile{
